mjd	phase angle	mag	rmsmag	band
60799.02752945602	20.925167406498186	22.612	0.104	i
60799.0284990625	20.925651585683955	22.414	0.083	i
60799.02898076389	20.925888900329827	22.563	0.1	i
60799.02994986111	20.926354566310085	22.454	0.087	i
60799.03143986111	20.927079876166744	22.381	0.084	i
60799.0324090625	20.927558814850006	22.518	0.101	i
60799.03488716435	20.928755464200105	22.445	0.079	i
60799.03588645833	20.92923153740843	22.749	0.108	i
60799.0363765625	20.92946240221305	22.52	0.088	i
60799.037353761574	20.929936795189587	22.414	0.09	i
60799.038335763886	20.930417115354885	22.325	0.08	i
60799.03884606482	20.930669764042285	22.44	0.093	i
60799.083993657405	20.952549991720762	22.603	0.06	r
60799.08498846065	20.95303279456709	22.594	0.067	r
60799.085495162035	20.953268520670942	22.589	0.06	r
60799.08645275463	20.953731374656872	22.594	0.067	r
60799.08746826389	20.954236891590572	22.486	0.083	r
60799.087946458334	20.954402418310426	22.793	0.087	r
60799.08891106481	20.954921272394795	22.563	0.067	r
60799.092355960645	20.956598424743976	22.611	0.068	r
60799.092836655094	20.95682865651915	22.572	0.065	r
60799.09383925926	20.957308116269978	22.463	0.06	r
60799.09482096065	20.957791814640537	22.524	0.063	r
60799.09533966435	20.958039238908498	22.545	0.067	r
60799.09634415509	20.958529469153635	22.545	0.064	r
60799.0973028588	20.958988804289792	22.577	0.071	r
60799.09779126157	20.959231170585756	22.469	0.055	r
60799.098870856484	20.959745325938112	22.564	0.063	r
60799.100400358795	20.96049333921574	22.446	0.061	r
60799.101367256946	20.96096314369532	22.612	0.063	r
60799.102375462964	20.961434748367132	22.484	0.079	r
60799.102889664355	20.96170715492787	22.579	0.072	r
60799.103849259256	20.96216711447921	22.556	0.066	r
60799.105318263886	20.96287740933274	22.605	0.072	r
60799.106282256944	20.963340102820144	22.59	0.066	r
60799.10775186343	20.964060510450864	22.632	0.069	r
60799.10871606482	20.96452610738084	22.526	0.062	r
60799.10968055556	20.96498856642536	22.68	0.063	r
60799.110164363425	20.965220584118622	22.541	0.058	r
60799.11254835648	20.966372337584858	22.539	0.06	r
60799.11361826389	20.96689632671159	22.483	0.057	r
60799.114615162034	20.967388516404753	22.637	0.084	r
60799.11512106482	20.967615358942446	22.651	0.064	r
60799.116083657405	20.968091663785756	22.536	0.061	r
60799.11704016204	20.96854823781931	22.561	0.074	r
60799.117556655096	20.96880774081496	22.603	0.066	r
60799.118527453706	20.969273545832227	22.549	0.058	r
60799.11996665509	20.969976596726436	22.573	0.055	r
60799.120927662036	20.970432811184963	22.716	0.062	r
60799.12241456019	20.971155070791426	22.556	0.063	r
60799.12339356481	20.97162517534804	22.685	0.059	r
60799.12434456019	20.972088505922102	22.693	0.066	r
60799.12485115741	20.972334404952633	22.66	0.063	r
60799.125807662036	20.972812285194568	22.666	0.077	r
60799.126800555554	20.973272032781004	22.503	0.066	r
60799.127292164354	20.973511285132254	22.598	0.066	r
60799.12935815972	20.974506946403803	22.534	0.069	r
60799.12986915509	20.974762808319518	22.59	0.059	r
60799.130825555556	20.975229793079617	22.643	0.06	r
60799.13183106481	20.97571594858422	22.503	0.061	r
60799.13231626157	20.975951720287146	22.638	0.06	r
60799.13327326389	20.976411491524445	22.642	0.059	r
60799.134261354164	20.976891548345648	22.621	0.067	r
60799.13474085648	20.977116882043433	22.48	0.054	r
60799.13571986111	20.977597770630766	22.593	0.056	r
60799.13671986111	20.978079762999176	22.677	0.067	r
60799.13719736111	20.97832027588584	22.659	0.06	r
60799.138160462964	20.978778305598045	22.596	0.054	r
60799.14432076389	20.981758297213563	23.098	0.073	g
60799.14531025463	20.98224036880968	23.061	0.083	g
60799.14676686343	20.982950204067965	23.239	0.083	g
60799.147740960645	20.98341386595627	23.18	0.086	g
60799.148215960646	20.983647616920223	23.142	0.069	g
60799.14917466435	20.984116897555797	23.111	0.069	g
60799.1501324537	20.984571307447816	23.192	0.075	g
60799.150643761575	20.984821253607002	23.213	0.074	g
60799.151614664355	20.985295670574626	23.105	0.074	g
60799.1526240625	20.98578144099362	23.128	0.078	g
60799.15313716435	20.98602769430412	23.116	0.066	g
60799.1540965625	20.986500612210083	23.03	0.067	g
60799.15506175926	20.986973949244394	23.146	0.095	g
60799.1555740625	20.987224390483725	23.007	0.091	g
60799.15662165509	20.98771853607885	23.201	0.077	g
60799.15758856481	20.988189400410874	23.107	0.074	g
